engagement,followers,following,total_likes,author_name,privateAccount,verified,total_videos,day_posted,time_posted,video_likes,video_comments,video_plays,video_duration,shareCount,isMuted,isPinned,isSlideshow,music_name,original_sound,hashtags_used
6272,159500,1,26100000,lagreatnessball,False,False,352,saturday,4.39,4400000,40600,24800000,12,55100,False,False,False,Back It up and Dump It (Dump Truck),False,11
100700,783400,164,56900000,aejjmbk,False,False,437,saturday,13.42,4100000,17000,20900000,23,188500,True,False,False,som original,True,6
20200,5300000,773,120500000,danyakruz,False,True,1759,wednesday,14.13,4100000,14700,28900000,15,6133,False,False,False,Calvin Harris - Outside,True,4
2125,4400000,4,73600000,thefashioncouple,False,False,328,tuesday,20.07,4100000,15700,23100000,14,26900,False,False,False,Originalton,True,9
12300,291400,42,12200000,doodle_19_,False,False,1293,monday,10.02,4100000,32000,89600000,12,205600,False,False,False,Bad Day,False,22
13800,2600000,213,50600000,chriselgrecoo,False,False,421,saturday,15.55,4100000,133500,19900000,59,30500,True,False,False,Bruno Mars Test by Chris El Greco,True,7
53,4600000,0,100900000,funny_marlyn,False,False,90,wednesday,12.25,4100000,4253,29200000,73,19800,False,False,False,original sound,True,13
34000,223200,99,18900000,yvng.juliusss,False,False,652,wednesday,1.56,4100000,27900,8700000,5,25000,True,False,False,Protect Nicki Minaj,True,3
10900,107500,142,4900000,kamo4723,False,False,57,tuesday,5.46,4100000,83900,29800000,8,712300,True,False,False,original sound,True,7
7236,136300,459,5700000,soareslino2,False,False,1313,wednesday,23.04,4100000,35500,47800000,6,118200,False,False,False,som original,True,4
1531,1700000,347,21900000,biabeible,False,False,378,wednesday,1.03,4100000,4501,25600000,13,57500,False,False,False,Sway (Sped Up Version),False,6
143,93200,30,7700000,vokale_randale,False,False,11,wednesday,6.17,4100000,19800,24500000,22,64600,False,False,False,Originalton,True,11
311,2500000,63,48900000,mimles,False,True,294,wednesday,21.03,4100000,60400,18100000,11,52600,False,False,False,I Wanna Be Loved By You,False,14
1578,162400,0,17700000,findgodye,False,False,151,tuesday,17.52,4100000,8624,19200000,11,12000,False,False,False,original sound,True,10
7626,518800,188,5400000,zeelpatel01,False,False,1074,monday,6.00,4400000,7420,84600000,14,38700,True,False,False,no sound,False,10
3570,796700,90,49600000,theyoshow,False,False,580,friday,1.49,4400000,18300,31000000,14,146400,False,False,False,original sound,True,6
14800,9000000,2930,382900000,haileeandkendra,False,True,1945,wednesday,21.52,4400000,17300,38300000,17,162000,False,False,False,original sound,True,6
11900,63400,463,6300000,katiearixonwaller,False,False,1015,sunday,23.13,4400000,23500,28900000,15,297800,False,False,False,1 minute silent audio,True,9
6238,1600000,9,64000000,nikhilxlx,False,False,504,tuesday,4.06,4400000,9080,31900000,59,61800,False,False,False,Backbone,False,9
553,76100,114,4700000,burgies_burgers,False,False,302,friday,6.29,4400000,10900,31600000,28,14400,False,False,False,Love You So,False,22
5439,465300,6,74600000,urselenas,False,False,228,saturday,21.16,4400000,38900,33100000,23,13900,False,False,False,Без тебя я не я,False,8
7095,6500000,26,196000000,vikkugoswami.21,False,False,1870,tuesday,1.15,4400000,4394,59100000,15,50500,False,False,False,original sound,True,8
20900,79200,518,24800000,itskibs,False,False,724,saturday,21.26,4400000,17400,22400000,6,70600,False,False,False,original sound,True,5
171,310100,0,15800000,cutecribchronicles,False,False,127,monday,23.54,4400000,20300,24400000,28,112300,False,False,False,original sound - CuteCribChronicles,True,6
88,390200,4,7800000,superstarpride,False,False,25,sunday,19.35,4400000,33600,47000000,8,194600,False,False,False,PAINTING PICTURES,False,3
8,729100,102,31000000,beouf.ae,False,False,192,thursday,11.00,4100000,21200,34700000,26,84400,False,False,False,Originalton,True,10
3326,239900,392,8000000,wencemichel,False,False,242,saturday,7.30,4100000,11600,28300000,64,70500,True,False,False,Devil Eyes,False,4
679700,26700,2680,4300000,soon_it_get_better,False,False,26,friday,0.16,4100000,77000,30100000,12,157500,False,False,False,som original,True,8
5673,156100,188,6400000,saracmak,False,False,76,friday,13.44,4100000,10600,30500000,40,18700,True,False,False,original sound,True,6
1388,3900000,64,102700000,stvns70,False,False,716,thursday,13.02,4100000,52200,83200000,37,50900,False,False,False,suara asli - Stvns70,True,5
7591,530600,155,18600000,cristina.albu,False,True,542,monday,21.24,4100000,34600,33900000,20,51600,False,False,False,Come Check This (Quickie Edit),False,14
290,1100000,6,18600000,shelbylife0,False,False,666,saturday,14.21,4100000,66900,52100000,45,190500,False,False,False,Kosandra,False,4
155,5800000,0,121200000,baby._.funny,False,False,65,monday,12.17,4100000,8697,29500000,66,90200,False,False,False,original sound,True,14
13100,1700000,771,15500000,canildogsfisher,False,False,468,friday,3.18,4100000,56300,83100000,6,284400,False,False,False,som original,True,9
66,12000,1,5000000,msorangecat,False,False,139,sunday,17.57,4100000,18700,30300000,7,51400,False,False,False,original sound,True,6
3271,139100,106,6300000,wafae.sv,False,False,131,wednesday,19.40,4100000,58200,25300000,20,67600,False,False,False,Love You So,False,6
38100,88300,0,9900000,hebzedit,False,False,250,saturday,1.53,4100000,7214,21400000,8,18000,False,False,False,original sound - HEBZ EDIT,False,13
252,1200000,1,24900000,hssn_ahmdi,False,False,64,saturday,19.40,4100000,8112,44900000,15,61600,False,False,False,Originalton,True,7
23900,85100,94,4600000,prabesh1_,False,False,1324,friday,6.20,4200000,16100,102500000,10,29500,False,False,False,original sound,True,7
856,344200,201,8800000,joshuamarsh83,False,False,17,sunday,0.10,4100000,23800,35800000,14,74200,False,False,False,original sound,True,4
4928,37100,200,4700000,bambouzer1,False,False,10,tuesday,23.07,4000000,64400,16700000,15,67200,False,False,False,son original,True,6
8141,483600,848,4900000,nathaliasorgia,False,False,109,wednesday,0.53,4000000,46400,152200000,41,38300,False,False,False,Oh No,False,4
16900,105500,1642,13300000,bubablablublub,False,False,350,wednesday,16.56,4000000,36900,33100000,14,82900,False,False,False,Devil in disguise but its HARD,True,6
116300,1100000,121,51100000,aruk29,False,False,423,tuesday,21.21,4000000,25600,25600000,26,180000,True,False,False,sonido original,True,16
46000,2800000,13,102300000,annchenaugustine,False,True,621,thursday,13.49,4100000,28300,58100000,6,44700,False,False,False,Mink Mink Mink,True,3
147,225100,62,6600000,_theexpeditioner,False,False,93,wednesday,15.24,4000000,49200,27200000,12,129500,False,False,False,Opportunity,False,7
16000,283900,46,8300000,kingmorteezy,False,False,359,sunday,18.36,4000000,14500,28700000,39,76900,False,False,False,Originalton,True,8
9397,83500,632,4300000,elaraexperiences,False,False,295,tuesday,17.25,4000000,44800,35100000,8,32600,False,False,False,оригинальный звук,True,2
6647,1900000,89,21100000,tedrosnegasi726,False,False,63,sunday,14.03,4000000,7997,124300000,60,30600,False,False,False,Past Lives,False,4
2827,1300000,1,16000000,mestre.das.piscinas,False,False,702,friday,1.57,4000000,23800,75300000,361,84200,False,False,False,som original - Neldson Batista,True,7
12000,955000,17,97400000,only.just.dance,False,False,3043,tuesday,17.16,4000000,6360,29200000,16,5973,False,False,False,Boy's a Liar,False,10
4036,95500,246,18100000,lokiswifex,False,False,758,sunday,12.35,4000000,3211,18600000,61,29900,False,False,False,original sound,True,22
44500,960700,134,32800000,pdbtkd,False,False,672,sunday,17.15,4300000,13100,44300000,15,24100,False,False,False,original sound,True,14
1005,315800,442,5400000,roohullah_tareen,False,False,188,monday,20.37,4300000,0,24200000,48,74400,False,False,False,original sound,True,13
2781,831300,1,23800000,mk585858mk,False,False,96,sunday,16.26,4300000,14300,56600000,11,136500,True,False,False,original sound,True,9
7713,3900000,142,132200000,rashid.miftahi,False,False,2911,wednesday,15.35,4300000,43800,33300000,60,293200,False,False,False,original sound - Rashid khan Pune,True,5
3006,2200000,123,38300000,kharrii2,False,False,449,tuesday,2.56,4300000,49500,27000000,62,101400,False,False,False,original sound,True,3
144,11400,222,3600000,dodong_jekjek,False,False,108,sunday,23.25,4300000,54000,31100000,15,166000,False,False,False,Grace Police Police,True,18
3361,28700000,27,1100000000,_arishfakhan_,False,True,2014,tuesday,17.39,4300000,13800,53100000,8,85100,False,False,False,original sound - Amaira Shahnawaz,True,4
9422,12500000,154,171400000,igorjansen,False,True,612,saturday,0.03,4300000,93000,39000000,9,107900,False,False,False,Support lgbtq children,True,2
13600,7400000,484,251200000,sebastiank22,False,True,2694,monday,20.55,4300000,28900,20000000,55,110500,False,False,False,The Creepy Music Box (Psychological Thriller / Horror),False,8
47600,4600000,756,90300000,preppyclaws,False,False,425,tuesday,23.54,4300000,71600,31000000,13,199100,False,False,False,original sound,True,6
881,42700,3,12400000,op1280,False,False,69,thursday,13.54,4300000,23600,25400000,0,36900,False,False,True,origineel geluid,True,8
2355,676300,192,12100000,_mr.panku_,False,False,386,wednesday,14.23,4300000,5227,37500000,21,93600,False,False,False,original sound - Pankaj Gor,True,10
7408,1200000,277,34900000,teungkusakhra.ay_,False,False,682,friday,23.14,3100000,37900,23500000,56,69000,False,False,False,suara asli - Teungku Sakhra,True,5
861,47700,2,6500000,thebozothatpostsclips,False,False,57,monday,17.26,3100000,13000,17600000,21,326700,False,False,False,original sound,True,5
27600,24100000,47,421300000,mercuri_88,False,True,1203,thursday,12.21,3100000,13100,38900000,12,67000,False,False,False,original sound,True,17
243400,98100,312,13100000,bonmativs,False,False,144,saturday,20.36,3200000,4519,18100000,25,6922,False,False,False,original sound,True,6
1444,1100000,4,16400000,alexandradobre007,False,False,807,monday,21.10,3100000,4373,21100000,9,21800,False,False,False,оригинальный звук,True,5
22,3000000,2,81000000,eidansanker,False,False,589,wednesday,9.22,3200000,6964,39900000,13,24100,False,False,False,צליל מקורי,True,23
9588,154500,473,3600000,vvidx8,False,False,3,sunday,19.44,3100000,23600,25900000,24,55000,False,False,False,EL PEPE REMIX,True,9
17600,724200,164,26900000,nathkille,False,False,59,monday,17.33,3100000,6866,24900000,19,3669,False,False,False,son original,True,19
19,24200,0,5600000,editss.0008,False,False,7,thursday,0.58,3100000,4963,21100000,183,109600,False,False,False,original sound,True,17
29200,6200000,292,94300000,thewilliamsfam_,False,True,1010,monday,18.56,3200000,10300,37300000,13,66600,False,False,False,Doggy Doggy,False,6
10300,13200,37,4100000,kastform,False,False,31,sunday,5.14,3100000,32700,18900000,8,33500,False,False,False,It’s Called: Freefall (Sped Up),False,5
53100,376200,66,26100000,austin_simmons,False,False,759,thursday,20.03,3100000,21600,28800000,29,24200,True,False,False,Own Brand Freestyle,False,14
12200,681900,42,17900000,francollywood_fams,False,False,311,thursday,23.20,3100000,6744,34900000,12,64200,False,False,False,FIRST LOVE,False,10
10400,7000000,102,309900000,makayla.domagalski1,False,False,1555,saturday,22.38,13000000,51100,61600000,37,130900,False,False,False,original sound,True,7
36800,751400,292,31300000,erik_hp,False,False,141,sunday,0.00,7300000,83700,35600000,29,378700,False,False,False,original sound,True,3
468,1200000,319,24800000,ttnewdirection,False,False,213,tuesday,18.22,6700000,104300,52900000,15,367600,False,False,False,original sound,True,11
55,1100000,2,17000000,underwaterexploration,False,False,346,friday,2.38,6100000,64400,31600000,12,82900,False,False,False,original sound,True,1
805,2600000,118,42900000,the_boyzz333,False,False,883,thursday,2.25,5900000,31600,33300000,25,123400,False,False,False,original sound,True,6
349,3700000,6,62600000,sea.zone,False,False,491,monday,1.02,5700000,43100,90600000,103,25500,False,False,False,FEEL THE GROOVE,False,6
12100,1400000,97,53000000,drooscroo,False,False,459,saturday,18.51,5500000,31500,40800000,12,19100,True,False,False,VMESHBEATS ADDERALL X BOO X IG FREESTYLE,True,6
324500,730700,111,7700000,savagehobbies,False,False,89,wednesday,22.36,5100000,12800,76600000,13,150900,False,False,False,original sound,True,3
4426,4100000,117,77600000,drtom83,False,False,1549,tuesday,23.34,5000000,27000,27500000,58,56700,False,False,False,Inspiration,False,9
986,5200000,0,125700000,_respect.official,False,False,2081,monday,15.04,4300000,25800,100100000,6,436600,False,False,False,الصوت الأصلي,True,4
